REALCURRENTTIME;CORE_TEMP;RODS_POS_ACTUAL;ROD_BANK_POS_0_ORDERED
234900;200.9007;80;80
235200;200.9007;80;80
235500;200.9007;80;80
235800;201.328;80;80
236100;201.328;80;80
236401;201.328;80;80
236700;201.328;80;80
237000;201.7554;80;80
237300;201.7554;80;80
237600;201.7554;80;80
237900;202.1828;80;80
238200;202.1828;80;80
238500;202.1828;80;80
238800;202.6103;80;80
239100;202.6103;80;80
239400;202.6103;80;80
239700;202.6103;80;80
240000;203.0277;80;80
240301;203.0277;80;80
240601;203.0277;80;80
240900;203.4451;80;80
241201;203.4451;80;80
241500;203.4451;80;80
241800;203.8626;80;80
242100;203.8626;80;80
242400;203.8626;80;80
242701;203.8626;80;80
243000;204.2801;80;80
243300;204.2801;80;80
243600;204.2801;80;80
243900;204.6876;80;80
244200;204.6876;80;80
244500;204.6876;80;80
244800;205.1051;80;80
245101;205.1051;80;80
245400;205.1051;80;80
245700;205.1051;80;80
246000;205.5126;80;80
246300;205.5126;80;80
246601;205.5126;80;80
246900;205.9201;80;80
247201;205.9201;80;80
247500;205.9201;80;80
247800;206.3177;80;80
248101;206.3177;80;80
248400;206.3177;80;80
248700;206.3177;80;80
249000;206.7252;80;80
249300;206.7252;80;80
249600;206.7252;80;80
249901;207.1228;80;80
250200;207.1228;80;80
250500;207.1228;80;80
250800;207.5228;80;80
251100;207.5203;80;80
251400;207.5203;80;80
251700;207.5203;80;80
252000;207.9179;80;80
252300;207.9179;80;80
252600;207.9179;80;80
252900;208.3155;80;80
253200;208.3155;80;80
253501;208.3155;80;80
253800;208.3155;80;80
254100;208.7031;80;80
254401;208.7031;80;80
254701;208.7031;80;80
255000;209.0908;80;80
255300;209.0908;80;80
255601;209.0908;80;80
255900;209.4784;80;80
256200;209.4784;80;80
256500;209.4784;80;80
256801;209.4784;80;80
257100;209.866;80;80
257400;209.866;80;80
257700;209.866;80;80
258000;210.2437;80;80
258301;210.2437;80;80
258601;210.2437;80;80
258900;210.6314;80;80
259201;210.6314;80;80
259500;210.6314;80;80
259800;210.6314;80;80
260100;211.0091;80;80
260400;211.0091;80;80
260700;211.0091;80;80
261000;211.3868;80;80
261300;211.3868;80;80
261600;211.3868;80;80
261900;211.7645;80;80
262201;211.7645;80;80
262500;211.7645;80;80
262800;211.7645;80;80
263100;212.1322;80;80
263400;212.1322;80;80
263700;212.1322;80;80
264000;212.51;80;80
264300;212.51;80;80
264600;212.51;80;80
264900;212.8777;80;80
265200;212.8777;80;80
265500;212.8777;80;80
265800;212.8777;80;80
266100;213.2455;80;80
266401;213.2455;80;80
266700;213.2455;80;80
267001;213.6132;80;80
267300;213.6132;80;80
267600;213.6132;80;80
267900;213.971;80;80
268200;213.971;80;80
268501;213.971;80;80
268800;213.971;80;80
269100;214.3388;80;80
269400;214.3388;80;80
269701;214.3388;80;80
270001;214.6966;80;80
270300;214.6966;80;80
270600;214.6966;80;80
270900;215.0544;80;80
271200;215.0544;80;80
271500;215.0544;80;80
271800;215.0544;80;80
272101;215.4123;80;80
272401;215.4123;80;80
272700;215.4123;80;80
273000;215.7701;80;80
273300;215.7701;80;80
273600;215.7701;80;80
273900;216.118;80;80
274200;216.118;80;80
274500;216.118;80;80
274800;216.118;80;80
275100;216.4658;80;80
275400;216.4658;80;80
275700;216.4658;80;80
276001;216.8237;80;80
276301;216.8237;80;80
276600;216.8237;80;80
276900;217.1716;80;80
277200;217.1716;80;80
277501;217.1716;80;80
277801;217.1716;80;80
278100;217.5195;80;80
278400;217.5195;80;80
278700;217.5195;80;80
279000;217.8574;80;80
279300;217.8574;80;80
279600;217.8574;80;80
279901;218.2053;80;80
280200;218.2053;80;80
280500;218.2053;80;80
280800;218.2053;80;80
281100;218.5432;80;80
281400;218.5432;80;80
281700;218.5432;80;80
282000;218.8812;80;80
282300;218.8812;80;80
282600;218.8812;80;80
282900;219.2212;80;80
283201;219.2191;80;80
283500;219.2191;80;80
283800;219.2191;80;80
284100;219.5471;80;80
284400;219.5471;80;80
284700;219.5471;80;80
285000;219.885;80;80
285300;219.885;80;80
285600;219.885;80;80
285901;219.885;80;80
286200;220.213;80;80
286500;220.213;80;80
286801;220.213;80;80
287100;220.541;80;80
287400;220.541;80;80
287700;220.541;80;80
288000;220.869;80;80
288300;220.869;80;80
288601;220.869;80;80
288900;220.869;80;80
289200;221.1971;80;80
289500;221.1971;80;80
289800;221.1971;80;80
290100;221.5151;80;80
290400;221.5151;80;80
290700;221.5151;80;80
291000;221.8431;80;80
291300;221.8431;80;80
291601;221.8431;80;80
291901;221.8431;80;80
292201;222.1612;80;80
292500;222.1612;80;80
292800;222.1612;80;80
293100;222.4792;80;80
293400;222.4792;80;80
293700;222.4792;80;80
294001;222.7973;80;80
294300;222.7973;80;80
294600;222.7973;80;80
294900;222.7973;80;80
295200;223.1154;80;80
295500;223.1154;80;80
295800;223.1154;80;80
296100;223.4235;80;80
296401;223.4235;80;80
296700;223.4235;80;80
297000;223.7416;80;80
297300;223.7416;80;80
297600;223.7416;80;80
297900;223.7416;80;80
298201;224.0497;80;80
298500;224.0497;80;80
298800;224.0497;80;80
299100;224.3579;80;80
299400;224.3579;80;80
299700;224.3579;80;80
300000;224.666;80;80
300300;224.666;80;80
300601;224.666;80;80
300900;224.666;80;80
301200;224.9742;80;80
301500;224.9742;80;80
301800;224.9742;80;80
302100;225.2723;80;80
302400;225.2723;80;80
302700;225.2723;80;80
303000;225.5805;80;80
303300;225.5805;80;80
303600;225.5805;80;80
303901;225.5805;80;80
304200;225.8787;80;80
304500;225.8787;80;80
304800;225.8787;80;80
305101;226.1769;80;80
305401;226.1769;80;80
305700;226.1769;80;80
306000;226.4751;80;80
306300;226.4751;80;80
306600;226.4751;80;80
306901;226.4751;80;80
307200;226.7733;80;80
307500;226.7733;80;80
307801;226.7733;80;80
308100;227.0615;80;80
308400;227.0615;80;80
308701;227.0615;80;80
309000;227.3598;80;80
309300;227.3598;80;80
309600;227.3598;80;80
309900;227.3598;80;80
310200;227.648;80;80
310500;227.648;80;80
310800;227.648;80;80
311101;227.9363;80;80
311400;227.9363;80;80
311701;227.9363;80;80
312000;228.2245;80;80
312300;228.2245;80;80
312600;228.2245;80;80
312900;228.2245;80;80
313201;228.5128;80;80
313501;228.5128;80;80
313800;228.5128;80;80
314100;228.8011;80;80
314400;228.8011;80;80
314700;228.8011;80;80
315000;229.0811;80;80
315300;229.0794;80;80
315600;229.0794;80;80
315901;229.0794;80;80
316201;229.3677;80;80
316500;229.3677;80;80
316800;229.3677;80;80
317101;229.646;80;80
317400;229.646;80;80
317700;229.646;80;80
318001;229.926;80;80
318300;229.9243;80;80
318600;229.9243;80;80
318900;229.9243;80;80
319200;230.2027;80;80
319500;230.2027;80;80
319800;230.2027;80;80
320101;230.481;80;80
320401;230.481;80;80
320701;230.481;80;80
321000;230.481;80;80
321301;230.7493;80;80
321600;230.7493;80;80
321900;230.7493;80;80
322200;231.0277;80;80
322500;231.0277;80;80
322800;231.0277;80;80
323100;231.2961;80;80
323401;231.2961;80;80
323700;231.2961;80;80
324000;231.2961;80;80
324300;231.5645;80;80
324600;231.5645;80;80
324900;231.5645;80;80
325200;231.8329;80;80
325500;231.8329;80;80
325800;231.8329;80;80
326101;232.1013;80;80
326401;232.1013;80;80
326701;232.1013;80;80
327001;232.1013;80;80
327300;232.3697;80;80
327600;232.3697;80;80
327900;232.3697;80;80
328200;232.6381;80;80
328500;232.6381;80;80
328800;232.6381;80;80
329100;232.8965;80;80
329400;232.8965;80;80
329700;232.8965;80;80
330000;232.8965;80;80
330301;233.165;80;80
330601;233.165;80;80
330900;233.165;80;80
331201;233.4234;80;80
331500;233.4234;80;80
331800;233.4234;80;80
332101;233.6818;80;80
332401;233.6818;80;80
332700;233.6818;80;80
333000;233.6818;80;80
333300;233.9403;80;80
333601;233.9403;80;80
333900;233.9403;80;80
334200;234.1987;80;80
334500;234.1987;80;80
334800;234.1987;80;80
335100;234.4472;80;80
335400;234.4472;80;80
335701;234.4472;80;80
336000;234.4472;80;80
336300;234.7057;80;80
336601;234.7057;80;80
336900;234.7057;80;80
337200;234.9542;80;80
337500;234.9542;80;80
337800;234.9542;80;80
338101;235.2027;80;80
338400;235.2027;80;80
338700;235.2027;80;80
339000;235.2027;80;80
339301;235.4612;80;80
339600;235.4612;80;80
339901;235.4612;80;80
340201;235.7097;80;80
340500;235.7097;80;80
340800;235.7097;80;80
341100;235.9582;80;80
341400;235.9582;80;80
341700;235.9582;80;80
342000;235.9582;80;80
342301;236.2067;80;80
342600;236.2067;80;80
342900;236.2067;80;80
343200;236.4453;80;80
343500;236.4453;80;80
343800;236.4453;80;80
344100;236.6938;80;80
344401;236.6938;80;80
344700;236.6938;80;80
345000;236.6938;80;80
345300;236.9324;80;80
345600;236.9324;80;80
345900;236.9324;80;80
346200;237.171;80;80
346500;237.171;80;80
346801;237.171;80;80
347100;237.4095;80;80
347400;237.4095;80;80
347700;237.4095;80;80
348000;237.4095;80;80
348300;237.6481;80;80
348600;237.6481;80;80
348900;237.6481;80;80
